Comparison,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
FC_vs_Healthy,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",30,0.5982435185641295,1.6230599490007789,0.001322538543532367,0.013864342660027203,0.013864342660027205,941,"tags=60%, list=22%, signal=47%",HLA-DRB1/PSMA4/HMGB1/PSMB8/AP3B1/PSMA2/PSMA3/PSMB2/PSMB1/NCKAP1L/PSMA7/STAT5A/HLA-DRA/PSMB9/PSMB4/PSMB10/TBK1/PSMA1,0.45505986738722953
FC_vs_Healthy,GO:0050684,regulation of mRNA processing,77,0.5525504403938895,1.6223892596475118,7.766353758975575e-6,2.820711234647558e-4,2.820711234647558e-4,1315,"tags=64%, list=31%, signal=45%",SRSF4/SRSF5/SRSF6/RBMX/SNRPD2/ACIN1/THRAP3/SNRPF/SRSF3/RBM25/RBM8A/H1-2/H1-3/SRSF7/TIAL1/SRSF1/FMR1/RBM14/TRA2B/SAP18/RBM15/HNRNPU/KHDRBS1/CSTF3/CDK11B/SNRPB/PNN/NCBP2/HNRNPK/SRSF10/CELF2/CSTF1/PRPF8/SNW1/HNRNPL/SON/NCBP1/HNRNPA1/IWS1/SMU1/LARP7/SRSF2/DAZAP1/RNPS1/C1QBP/PRMT5/SNRNP200/SNRPG/DHX9,0.5933254763964051
FC_vs_Healthy,GO:1903900,regulation of viral life cycle,47,0.5636357721603463,1.6137621470900545,4.329518352630779e-4,0.005983523928722711,0.005983523928722712,680,"tags=47%, list=16%, signal=40%",LGALS9/IFI16/ADAR/HMGB1/OAS3/TRIM21/IFITM3/VAPB/PPIE/FMR1/EIF2AK2/ILF3/ZC3HAV1/TOP2B/PABPC1/STAU1/BSG/RAD23A/IFIT1/TRIM25/LARP1/BST2,0.49849310876659025
FC_vs_Healthy,GO:0002832,negative regulation of response to biotic stimulus,52,0.5638108224369085,1.6102709967271847,2.747869633868512e-4,0.004276614007640431,0.004276614007640431,336,"tags=33%, list=8%, signal=30%",HLA-A/LGALS9/PTPN6/IFI16/SERPINB9/OAS3/TRIM21/YTHDF3/YTHDF2/HLA-B/HLA-E/HLA-G/PCBP2/SAMHD1/GRB2/GRN/PARP1,0.49849310876659025
FC_vs_Healthy,GO:0002706,regulation of lymphocyte mediated immunity,47,0.5620350104766889,1.6091789592599115,4.7256780261999246e-4,0.0062914147216276105,0.006291414721627611,1260,"tags=55%, list=30%, signal=39%",PTPRC/HLA-A/HLA-C/LGALS9/HLA-DRB1/HMGB1/SERPINB9/CYRIB/HLA-B/HLA-E/HLA-G/GRB2/TFRC/STX7/NCKAP1L/C4BPA/HLA-DRB3/YWHAG/HLA-DRA/MAPK3/AP1G1/SERPINB4/PRKAA1/UFL1/TP53BP1/LAMP1,0.49849310876659025
FC_vs_Healthy,GO:0050851,antigen receptor-mediated signaling pathway,52,0.5619895745964275,1.605069424748302,3.260752486042277e-4,0.004869096617671238,0.004869096617671238,972,"tags=46%, list=23%, signal=36%",GBP1/PTPRC/HLA-A/PTPN6/HLA-DPB1/HLA-DRB1/MNDA/CSK/UBE2N/BAX/GRB2/CLEC2B/WNK1/LYN/KHDRBS1/NCKAP1L/EIF2B4/LCK/HLA-DRB3/NFKB1/RFTN1/EIF2B5/PLCG2/NCK1,0.49849310876659025
FC_vs_Healthy,GO:0035710,"CD4-positive, alpha-beta T cell activation",36,0.580672100274908,1.6050131129040675,7.379707153998297e-4,0.009060640450186798,0.009060640450186798,1220,"tags=64%, list=29%, signal=46%",LGALS9/HLA-DRB1/PSMA4/HMGB1/PSMB8/AP3B1/PSMA2/PSMA3/PSMB2/PSMB1/NCKAP1L/PSMA7/HLA-DRB3/STAT5A/HLA-DRA/PSMB9/PSMB4/PSMB10/TBK1/PSMA1/CEBPB/PIK3R1/PSMA6,0.47727081536286214
FC_vs_Healthy,GO:0048024,"regulation of mRNA splicing, via spliceosome",68,0.549396092488426,1.6018848692777765,2.9417013788279556e-5,8.126450059012227e-4,8.126450059012227e-4,1313,"tags=63%, list=31%, signal=44%",SRSF4/SRSF5/SRSF6/RBMX/SNRPD2/ACIN1/THRAP3/SNRPF/SRSF3/RBM25/RBM8A/H1-2/H1-3/SRSF7/TIAL1/SRSF1/FMR1/RBM14/TRA2B/SAP18/RBM15/HNRNPU/KHDRBS1/CDK11B/SNRPB/HNRNPK/SRSF10/CELF2/PRPF8/SNW1/HNRNPL/SON/NCBP1/HNRNPA1/SMU1/LARP7/SRSF2/DAZAP1/RNPS1/C1QBP/PRMT5/SNRNP200/SNRPG,0.5756102610711286
FC_vs_Healthy,GO:0070828,heterochromatin organization,54,0.5638821102247066,1.6007609182383444,2.198975290763272e-4,0.003521547385932486,0.003521547385932486,741,"tags=44%, list=17%, signal=37%",SMARCA5/LBR/HMGB1/H2AC8/H2AX/H2AZ1/H2AC21/H2AC19/H2AC4/H2AC18/RBBP4/CBX3/H1-2/RBM15/HP1BP3/HNRNPU/CBX1/HDAC1/HDAC2/CDK2/CDK1/HNRNPK/MACROH2A1/ZNF512,0.5188480777437918
FC_vs_Healthy,GO:0001960,negative regulation of cytokine-mediated signaling pathway,23,0.6182433172201385,1.5990026240214859,0.0021531946520982996,0.020511035263522596,0.020511035263522596,202,"tags=22%, list=5%, signal=21%",PTPRC/OAS3/YTHDF3/YTHDF2/SAMHD1,0.4317076958033464
FC_vs_Healthy,GO:0060761,negative regulation of response to cytokine stimulus,23,0.6182433172201385,1.5990026240214859,0.0021531946520982996,0.020511035263522596,0.020511035263522596,202,"tags=22%, list=5%, signal=21%",PTPRC/OAS3/YTHDF3/YTHDF2/SAMHD1,0.4317076958033464
FC_vs_Healthy,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,45,0.5753402101967973,1.5975755132475542,2.1148591947253622e-4,0.0034366461914287134,0.0034366461914287134,758,"tags=40%, list=18%, signal=33%",PTPRC/HLA-A/HLA-C/LGALS9/HLA-DRB1/HMGB1/CYRIB/HLA-B/HLA-E/HLA-G/TFRC/STX7/NCKAP1L/C4BPA/HLA-DRB3/YWHAG/STAT5A/HLA-DRA,0.5188480777437918
FC_vs_Healthy,GO:0002819,regulation of adaptive immune response,46,0.5675520748538289,1.5953831524208035,3.5336670746497476e-4,0.00513776594406312,0.005137765944063119,758,"tags=39%, list=18%, signal=32%",PTPRC/HLA-A/HLA-C/LGALS9/HLA-DRB1/HMGB1/CYRIB/HLA-B/HLA-E/HLA-G/TFRC/STX7/NCKAP1L/C4BPA/HLA-DRB3/YWHAG/STAT5A/HLA-DRA,0.49849310876659025
FC_vs_Healthy,GO:0043484,regulation of RNA splicing,96,0.5369845048890962,1.5934622285472007,2.198146241669775e-6,1.0560659117587397e-4,1.0560659117587397e-4,1313,"tags=60%, list=31%, signal=43%",SRSF4/SRSF5/SRSF6/RBMX/SNRPD2/ACIN1/THRAP3/SNRPF/SRSF3/RPS26/RBM25/RBM8A/H1-2/H1-3/SRSF7/TIAL1/SRSF1/FMR1/RBM14/TRA2B/SAP18/RBM15/PQBP1/HNRNPU/KHDRBS1/RBM12/CDK11B/FUS/SNRPB/SNRNP70/PTBP3/HNRNPH1/HNRNPH2/HNRNPH3/HNRNPK/HNRNPF/SRSF10/CELF2/PRPF8/SNW1/RPS13/HNRNPL/SON/SF3B3/NCBP1/HNRNPA1/SMU1/LARP7/PIK3R1/SRSF2/DAZAP1/RNPS1/C1QBP/RBM22/PRMT5/MBNL1/SNRNP200/SNRPG,0.6272567397185284
FC_vs_Healthy,GO:0006909,phagocytosis,99,0.5312111672067937,1.5904047094734681,8.152254690939208e-6,2.820711234647558e-4,2.820711234647558e-4,921,"tags=45%, list=22%, signal=36%",CORO1A/PTPRC/ITGB2/CSK/ITGAM/HMGB1/CALR/ELMO1/RAC1/MYO1G/CD47/PECAM1/RAB14/RAB39A/TGM2/PAK1/PRKCD/MYO18A/VIPAS39/HCK/LYN/SRC/YES1/PRKACA/MYH9/TM9SF4/RAB27A/ITGAX/RAP1A/CDC42/NCKAP1L/FGR/MYD88/C4BPA/DOCK2/DYSF/ARAP1/SH3BP1/VAMP7/CFP/SNX3/ELMO2/NCF4/PLCG2/CYBA,0.5933254763964051
FC_vs_Healthy,GO:1903311,regulation of mRNA metabolic process,148,0.523839074993844,1.5893973536315613,5.638323745347863e-8,8.900496769441985e-6,8.900496769441985e-6,1315,"tags=57%, list=31%, signal=41%",LSM6/SRSF4/SRSF5/SRSF6/RBMX/SNRPD2/ACIN1/THRAP3/SNRPF/SRSF3/BCLAF1/YTHDF3/YTHDF2/YTHDF1/RBM25/RBM8A/NPM1/H1-2/H1-3/CAPRIN1/SRSF7/TIAL1/SRSF1/FMR1/FXR1/FXR2/RBM14/TRA2B/SAP18/RBM15/APEX1/ZC3HAV1/PRKCD/DIS3/HNRNPU/KHDRBS1/CSTF3/ROCK1/SLIRP/PABPC1/SYNCRIP/SERBP1/CDK11B/FUS/SNRPB/CSDE1/PNN/MYD88/NCBP2/YBX1/LARP1/HNRNPK/SRSF10/YBX3/CELF2/CSTF1/PAIP1/PRPF8/HNRNPC/SNW1/TARDBP/HNRNPL/TAF15/SON/HNRNPA0/LSM2/NCBP1/EIF4A3/HNRNPA1/IWS1/SMU1/PDE12/LARP7/ALYREF/SRSF2/DAZAP1/RNPS1/C1QBP/LSM7/XRN1/PRMT5/SNRNP200/SNRPG/DHX9,0.7195128263389107
FC_vs_Healthy,GO:0002181,cytoplasmic translation,169,0.5281792306509034,1.5882669754422487,2.4018291857558964e-9,4.423368750433776e-7,4.423368750433776e-7,1127,"tags=56%, list=27%, signal=43%",RPL31/RPL7A/RPL26L1/RPL26/RPL21/RPS3A/RPL34/YTHDF2/RPS21/PKM/RPL23A/RPS26/NPM1/RPL18A/RPL17/RPL32/RPL27/RPS15/RPL3/RPL13A/RPL6/FMR1/RPL10/RPL22/RPS11/EIF2AK2/RPL5/RPL27A/EIF3A/EIF4G1/EIF3H/RPS24/RPS17/RPS20/RPL37A/HNRNPU/RPS23/RPS19/EIF3J/RPL19/RPL7/PABPC1/EEF1D/SYNCRIP/ABCE1/EIF2S3/DDRGK1/RPL24/EPRS1/EIF2S2/CSDE1/EIF2B4/EIF3CL/EIF3C/NCBP2/YBX1/RPS12/EIF3G/MCTS1/RPL35A/YBX3/RPL30/RPS9/RPL4/RPL29/RPS2/PAIP1/SH3BGRL/EIF5/RPL28/RPS13/ETF1/AARS1/RPS27/EIF2B5/FAU/RPL3L/RPL12/NCK1/RPS16/CNBP/RPL14/DRG1/RPL18/NCBP1/EIF4A1/EIF4A2/RPS8/RPS18/EEF2/EIF3I/CDK5RAP3/RPS25/RPL11,0.7749390301364363
FC_vs_Healthy,GO:1903305,regulation of regulated secretory pathway,40,0.5621815089529747,1.5879271868145628,0.0010839489104759164,0.011742779863489095,0.011742779863489093,1269,"tags=57%, list=30%, signal=41%",ITGB2/LGALS9/VAMP8/ITGAM/RAC2/FMR1/RAB3D/RAP1B/LYN/RAB27A/MICAL1/RAP1A/NCKAP1L/CDK5/FGR/RAB3GAP1/VAMP7/AP1G1/CALM3/STXBP2/PRKCB/LAMP1/GNAI2,0.45505986738722953
FC_vs_Healthy,GO:0031507,heterochromatin formation,51,0.5568385023529818,1.5807967917678976,3.657704196768972e-4,0.0052490430356230055,0.0052490430356230055,741,"tags=43%, list=17%, signal=36%",SMARCA5/LBR/HMGB1/H2AC8/H2AX/H2AZ1/H2AC21/H2AC19/H2AC4/H2AC18/RBBP4/CBX3/H1-2/RBM15/HNRNPU/CBX1/HDAC1/HDAC2/CDK2/HNRNPK/MACROH2A1/ZNF512,0.49849310876659025
FC_vs_Healthy,GO:0051251,positive regulation of lymphocyte activation,81,0.5419267494117863,1.58027531473946,2.004869433878688e-5,6.515825660105736e-4,6.515825660105736e-4,653,"tags=37%, list=15%, signal=32%",PTPRC/HLA-A/LGALS9/PTPN6/HLA-DPB1/HLA-DRB1/CSK/HMGB1/CYRIB/CD74/MMP14/SMARCC2/HLA-E/HLA-G/AP3B1/CD47/SMARCD2/HSPH1/SART1/HLA-DRB5/TFRC/LYN/SRC/YES1/DDRGK1/SMARCE1/NCKAP1L/LCK/HLA-DRB3/YWHAG,0.5756102610711286
FC_vs_Healthy,GO:0022408,negative regulation of cell-cell adhesion,63,0.5498690751912628,1.5790444508433608,7.511317610294405e-5,0.001596154992187561,0.001596154992187561,1028,"tags=41%, list=24%, signal=32%",LGALS9/HLA-DRB1/PSMA4/CSK/HMGB1/PSMB8/YTHDF2/HLA-E/HLA-G/PSMA2/PSMA3/WNK1/PRKCD/PSMB2/PRKAR1A/SWAP70/PSMB1/PSMA7/STAT5A/PSMB9/PSMB4/PSMB10/PSMA1/MIA3/TMX1/CEBPB,0.5384340963099162
FC_vs_Healthy,GO:0008380,RNA splicing,226,0.5143121270217383,1.57537195294428,1.3685139443129633e-10,3.780519771164561e-8,3.780519771164561e-8,1367,"tags=59%, list=32%, signal=42%",LSM6/SRSF4/SRSF5/SRSF6/NCL/RBMX/RBMXL1/SNRPD2/ACIN1/THRAP3/SNRPF/SRSF3/TCERG1/BUD31/DDX46/RPS26/RBM25/RBM8A/H1-2/H1-3/SRSF7/CDC5L/TIAL1/SRSF1/PPIE/FMR1/RBM14/TRA2B/SF3B2/PHF5A/THOC6/ILF3/SF3A2/SAP18/RBM15/PRPF4/SART1/PQBP1/IK/SNRPA1/PRPF3/SNU13/UBL5/PPIL1/HNRNPU/KHDRBS1/PLRG1/RBM12/RALY/SNRPA/PRPF40A/SNRPB2/PABPC1/HNRNPR/SYNCRIP/CDK11B/FUS/SNRPB/SNRNP70/PTBP3/PNN/HNRNPH1/HNRNPH2/HNRNPH3/SF3B1/NCBP2/YBX1/PRMT1/HNRNPK/PRPF6/HNRNPF/SRSF10/CELF2/CWC15/ISY1/LUC7L2/LUC7L/PRPF8/SF3A3/HNRNPC/SNW1/XAB2/RPS13/U2AF1/TARDBP/LUC7L3/HNRNPUL2/HNRNPL/CTNNBL1/DDX23/SF3A1/HNRNPUL1/SON/SF3B3/HSPA8/SF1/SFPQ/LSM2/MAGOHB/NCBP1/SNRNP40/EIF4A3/HNRNPA3/HNRNPA1/RBM17/IWS1/SMU1/STRAP/LARP7/PIK3R1/MTREX/ALYREF/SRSF2/ZNF830/DAZAP1/HTATSF1/SNRPC/RNPS1/C1QBP/TRA2A/RBM22/LSM7/PPWD1/PRMT5/DHX15/MBNL1/SNRNP200/SNRPG/DHX9/HNRNPA2B1/CRNKL1/DDX39A/DDX39B/DDX42,0.826657301178302
FC_vs_Healthy,GO:0010565,regulation of ketone metabolic process,31,0.5833808745899737,1.5713223686117919,0.0024801232480412697,0.0226490594139306,0.0226490594139306,312,"tags=26%, list=7%, signal=24%",NME1/CD74/PLAA/EIF6/CPT1A/FABP5/UBR4/NME2,0.4317076958033464
FC_vs_Healthy,GO:0019079,viral genome replication,46,0.5580248770115532,1.5686022954725474,7.63289266879764e-4,0.009268512526397134,0.009268512526397134,680,"tags=46%, list=16%, signal=39%",IFI16/ADAR/OAS3/IFITM3/VAPB/VAPA/PCBP2/PCBP3/PPIE/FMR1/EIF2AK2/ILF3/ZC3HAV1/TOP2B/DEK/PABPC1/STAU1/RAD23A/IFIT1/LARP1/BST2,0.47727081536286214
FC_vs_Healthy,GO:0071826,protein-RNA complex organization,133,0.5205510357748571,1.5664815080911252,3.485026629128015e-7,2.8028290011172168e-5,2.8028290011172168e-5,1444,"tags=63%, list=34%, signal=43%",LSM6/SRSF5/SRSF6/ADAR/SNRPD2/SNRPF/TRIM21/DDX46/RPS15/RPL13A/SRSF1/EIF6/SF3B2/PHF5A/KLC1/RPL5/SF3A2/PRPF4/SART1/EIF3A/SNRPA1/PRPF3/SNU13/EIF3H/RPS19/EIF3J/SNRPA/SNRPB2/SYNCRIP/HSP90AA1/HSP90AB1/EIF2S3/EPRS1/SNRPB/SNRNP70/EIF2S2/SF3B1/EIF3CL/EIF3C/EIF3G/MCTS1/PRPF6/SRSF10/CELF2/ISY1/LUC7L2/LUC7L/EIF5/PRPF8/SF3A3/NOP2/XAB2/LUC7L3/PRKDC/DDX23/SF3A1/RUVBL2/SF3B3/FAU/SF1/KIF5B/BOP1/LSM2/NCBP1/SNRNP40/EIF3I/STRAP/RPL11/PTGES3/HTATSF1/SNRPC/RPS14/LSM7/PRMT5/SNRNP200/SNRPG/DHX9/CRNKL1/DDX39B/DHX29/DDX42/FAF2/SART3/GAPDH,0.674962860011025
FC_vs_Healthy,GO:0022618,protein-RNA complex assembly,128,0.5198210911354915,1.558324725055627,1.0145090528788367e-6,5.605162517155573e-5,5.605162517155573e-5,1367,"tags=61%, list=32%, signal=43%",LSM6/SRSF5/SRSF6/ADAR/SNRPD2/SNRPF/DDX46/RPS15/RPL13A/SRSF1/EIF6/SF3B2/PHF5A/RPL5/SF3A2/PRPF4/SART1/EIF3A/SNRPA1/PRPF3/SNU13/EIF3H/RPS19/EIF3J/SNRPA/SNRPB2/SYNCRIP/HSP90AA1/HSP90AB1/EIF2S3/EPRS1/SNRPB/SNRNP70/EIF2S2/SF3B1/EIF3CL/EIF3C/EIF3G/MCTS1/PRPF6/SRSF10/CELF2/ISY1/LUC7L2/LUC7L/EIF5/PRPF8/SF3A3/NOP2/XAB2/LUC7L3/PRKDC/DDX23/SF3A1/RUVBL2/SF3B3/FAU/SF1/BOP1/LSM2/NCBP1/SNRNP40/EIF3I/STRAP/RPL11/PTGES3/HTATSF1/SNRPC/RPS14/LSM7/PRMT5/SNRNP200/SNRPG/DHX9/CRNKL1/DDX39B/DHX29/DDX42,0.6435518361507222
FC_vs_Healthy,GO:0002366,leukocyte activation involved in immune response,84,0.5306082757834036,1.5579097012303813,3.204015297257457e-5,8.354911912170627e-4,8.354911912170627e-4,941,"tags=45%, list=22%, signal=36%",CORO1A/ITGB2/LGALS9/PTPN6/HLA-DRB1/PSMA4/VAMP8/ITGAM/HMGB1/PSMB8/CD74/RAC2/ICAM1/GRN/PSMA2/PSMA3/TFRC/LYN/PSMB2/DDRGK1/LCP1/PSMB1/NCKAP1L/FGR/PSMA7/DOCK2/DYSF/STAT5A/PCYT1A/HLA-DRA/PSMB9/VAMP7/PSMB4/PSMB10/KARS1/PLCG2/AP1G1/PSMA1,0.557332238758646
FC_vs_Healthy,GO:0009615,response to virus,135,0.5168312303605054,1.5576795287106937,4.5720722850642115e-7,3.138101521146572e-5,3.138101521146572e-5,1206,"tags=52%, list=28%, signal=38%",GBP1/PTPRC/SMARCA5/GBP2/STAT1/LGALS9/DNAJC3/DEFA1/DEFA3/DEFA1B/IFI16/ADAR/VAMP8/CALR/OAS3/TRIM21/UBE2N/BAX/CFL1/NPC2/IFITM3/VAPB/PCBP2/SAMHD1/PML/FMR1/EIF2AK2/ILF3/PSMA2/DDX60/MX2/PQBP1/CASP1/EEF1G/TPT1/ZC3HAV1/EIF5A/RELA/CLU/DDX21/RIGI/STING1/ZMPSTE24/HSP90AA1/CDK6/FGR/MYD88/IFIT1/TRIM25/BST2/STMN1/NT5C2/PPM1B/NFKB1/ENO1/HNRNPUL1/TBK1/TRIM26/NCK1/UAP1/NCBP1/GBF1/PDE12/ATAD3A/MX1/LGALS8/GBP5/ELMOD2/RNASE6/C1QBP,0.674962860011025
FC_vs_Healthy,GO:0045727,positive regulation of translation,72,0.538182515418223,1.5556422694167276,1.0407419657423999e-4,0.0019827928830092275,0.0019827928830092275,1093,"tags=57%, list=26%, signal=43%",RPL26/DNAJC3/YTHDF3/YTHDF2/YTHDF1/PKM/NPM1/SSB/EIF6/FMR1/FXR1/FXR2/RPL5/EIF4G1/EIF4G3/EIF5A/ABCF1/HNRNPU/KHDRBS1/PABPC1/SYNCRIP/CSDE1/EIF2B4/EIF3C/YBX1/LARP1/PRMT1/YBX3/PYM1/PAIP1/SH3BGRL/COA3/PRKDC/EIF2B5/NCK1/CNBP/NCK2/EIF4A3/THBS1/OTUD6B/EEF2,0.5384340963099162
FC_vs_Healthy,GO:0045580,regulation of T cell differentiation,45,0.559834223361644,1.5545192754989245,4.8485637094888487e-4,0.0063781701178394976,0.0063781701178394976,941,"tags=51%, list=22%, signal=40%",HLA-DRB1/PSMA4/HMGB1/PSMB8/SMARCC2/HLA-G/AP3B1/PSMA2/SMARCD2/SART1/PSMA3/PSMB2/CLPTM1/SMARCE1/PSMB1/NCKAP1L/PSMA7/STAT5A/HLA-DRA/PSMB9/PSMB4/PSMB10/PSMA1,0.49849310876659025
FC_vs_Healthy,GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,29,0.5793501577343461,1.5532103327123452,0.004777241898540671,0.03585003893626204,0.03585003893626204,758,"tags=41%, list=18%, signal=34%",HLA-A/HLA-C/HLA-DRB1/CYRIB/HLA-B/HLA-E/HLA-G/TFRC/STX7/HLA-DRB3/YWHAG/HLA-DRA,0.40701791892395395
FC_vs_Healthy,GO:0002705,positive regulation of leukocyte mediated immunity,38,0.5584130612205477,1.5487013194118715,0.00241907187929379,0.022462810307728055,0.02246281030772805,936,"tags=47%, list=22%, signal=37%",ITGB2/HLA-A/HLA-C/HLA-DRB1/ITGAM/CYRIB/HLA-B/HLA-E/HLA-G/TFRC/STX7/DDX21/RIGI/HLA-DRB3/YWHAG/HLA-DRA/PLCG2/AP1G1,0.4317076958033464
FC_vs_Healthy,GO:0051607,defense response to virus,98,0.5165548712954597,1.545229744050448,2.8292812204975435e-5,8.016296791409707e-4,8.016296791409706e-4,1362,"tags=57%, list=32%, signal=40%",GBP1/PTPRC/SMARCA5/GBP2/STAT1/DNAJC3/DEFA1/DEFA3/DEFA1B/IFI16/ADAR/VAMP8/OAS3/TRIM21/UBE2N/IFITM3/VAPB/PCBP2/SAMHD1/PML/EIF2AK2/ILF3/DDX60/MX2/PQBP1/CASP1/ZC3HAV1/RELA/DDX21/RIGI/STING1/ZMPSTE24/HSP90AA1/MYD88/IFIT1/TRIM25/BST2/NT5C2/PPM1B/TBK1/TRIM26/NCK1/UAP1/NCBP1/PDE12/ATAD3A/MX1/GBP5/ELMOD2/RNASE6/C1QBP/DHX15/IFIT5/DHX9/PARP9/TRIM56,0.5756102610711286
FC_vs_Healthy,GO:0032946,positive regulation of mononuclear cell proliferation,26,0.5763745325215301,1.5451845832029998,0.00702829311054533,0.046784722211762594,0.04678472221176259,378,"tags=31%, list=9%, signal=28%",PTPRC/HLA-A/LGALS9/HLA-DPB1/HMGB1/CD74/HLA-E/TFRC,0.40701791892395395
FC_vs_Healthy,GO:0050671,positive regulation of lymphocyte proliferation,26,0.5763745325215301,1.5451845832029998,0.00702829311054533,0.046784722211762594,0.04678472221176259,378,"tags=31%, list=9%, signal=28%",PTPRC/HLA-A/LGALS9/HLA-DPB1/HMGB1/CD74/HLA-E/TFRC,0.40701791892395395
FC_vs_Healthy,GO:0002285,lymphocyte activation involved in immune response,54,0.5427976099509977,1.54090577581276,9.546230291133774e-4,0.01054858447170282,0.01054858447170282,1260,"tags=57%, list=30%, signal=41%",CORO1A/LGALS9/HLA-DRB1/PSMA4/HMGB1/PSMB8/CD74/ICAM1/PSMA2/PSMA3/TFRC/PSMB2/DDRGK1/LCP1/PSMB1/NCKAP1L/PSMA7/STAT5A/PCYT1A/HLA-DRA/PSMB9/VAMP7/PSMB4/PSMB10/AP1G1/PSMA1/NBN/DOCK11/PSMA6/TP53BP1/LAMP1,0.47727081536286214
FC_vs_Healthy,GO:0002821,positive regulation of adaptive immune response,30,0.5674547691720467,1.5395287706972487,0.004532727637307125,0.034305918076879265,0.034305918076879265,758,"tags=40%, list=18%, signal=33%",HLA-A/HLA-C/HLA-DRB1/CYRIB/HLA-B/HLA-E/HLA-G/TFRC/STX7/HLA-DRB3/YWHAG/HLA-DRA,0.40701791892395395
FC_vs_Healthy,GO:0043487,regulation of RNA stability,76,0.5286854458864874,1.539231930436437,1.2457650802976503e-4,0.0022566728093916452,0.0022566728093916452,975,"tags=47%, list=23%, signal=37%",LSM6/THRAP3/BCLAF1/YTHDF3/YTHDF2/YTHDF1/NPM1/CAPRIN1/SRSF1/FMR1/FXR1/FXR2/APEX1/PRKCD/DIS3/HNRNPU/ROCK1/DKC1/PABPC1/SYNCRIP/SERBP1/FUS/CSDE1/NSUN2/PNN/MYD88/YBX1/LARP1/YBX3/PAIP1/HNRNPC/SNW1/TARDBP/TAF15/HNRNPA0/LSM2,0.5188480777437918
FC_vs_Healthy,GO:0070665,positive regulation of leukocyte proliferation,32,0.5676882145721729,1.5380703995159748,0.0040918036557870685,0.032066971912373836,0.03206697191237383,1018,"tags=47%, list=24%, signal=36%",PTPRC/HLA-A/LGALS9/HLA-DPB1/HMGB1/CD74/HLA-E/TFRC/LYN/NCKAP1L/BST2/MAPK1/MAPK3/NCK1/NCK2,0.40701791892395395
FC_vs_Healthy,GO:0046632,alpha-beta T cell differentiation,32,0.5672819157322021,1.5369695906510459,0.004179328042131852,0.03252223582081477,0.03252223582081477,941,"tags=56%, list=22%, signal=44%",HLA-DRB1/PSMA4/HMGB1/PSMB8/AP3B1/PSMA2/PSMA3/PSMB2/PSMB1/NCKAP1L/PSMA7/STAT5A/HLA-DRA/PSMB9/PSMB4/PSMB10/TBK1/PSMA1,0.40701791892395395
FC_vs_Healthy,GO:0002263,cell activation involved in immune response,88,0.5230458001555474,1.5355589644601049,4.029177591325125e-5,9.893869418698363e-4,9.893869418698363e-4,1268,"tags=52%, list=30%, signal=37%",CORO1A/ITGB2/LGALS9/PTPN6/HLA-DRB1/PSMA4/VAMP8/ITGAM/HMGB1/PSMB8/CD74/RAC2/ICAM1/GRN/PSMA2/PSMA3/TFRC/LYN/PSMB2/DDRGK1/LCP1/PSMB1/NCKAP1L/FGR/PSMA7/DOCK2/DYSF/STAT5A/PCYT1A/HLA-DRA/PSMB9/VAMP7/PSMB4/PSMB10/KARS1/PLCG2/AP1G1/PSMA1/NBN/GBF1/STXBP2/DOCK11/PSMA6/TP53BP1/LAMP1/GNAI1,0.557332238758646
FC_vs_Healthy,GO:0022407,regulation of cell-cell adhesion,150,0.5057865947214585,1.5313781171071597,3.804745250385362e-7,2.8028290011172168e-5,2.8028290011172168e-5,1028,"tags=39%, list=24%, signal=30%",PTPRC/ITGB2/HLA-A/LGALS9/PTPN6/HLA-DPB1/HLA-DRB1/PSMA4/CSK/FERMT3/HMGB1/CYRIB/PSMB8/YTHDF2/FGG/SMARCC2/HLA-E/HLA-G/AP3B1/PSMA2/CD47/SMARCD2/HSPH1/SART1/HLA-DRB5/PSMA3/TFRC/WNK1/RELA/PRKCD/LYN/SRC/YES1/PSMB2/PRKAR1A/CD44/SMARCE1/SWAP70/PSMB1/NCKAP1L/LCK/PSMA7/HLA-DRB3/YWHAG/FGB/STAT5A/FGA/HLA-DRA/PSMB9/PSMB4/PSMB10/F11R/PSMA1/NCK1/MIA3/TMX1/NCK2/CEBPB,0.674962860011025
FC_vs_Healthy,GO:0002697,regulation of immune effector process,116,0.5131605869434024,1.5290094370678764,6.2227529625145075e-6,2.455765008420904e-4,2.4557650084209036e-4,936,"tags=39%, list=22%, signal=31%",PTPRC/ITGB2/HLA-A/HLA-C/LGALS9/PTPN6/HLA-DRB1/VAMP8/ITGAM/HMGB1/SERPINB9/CYRIB/CD74/HLA-B/HLA-E/HLA-G/RAC2/ICAM1/GALNT2/GRB2/GRN/DDX60/TFRC/MYO18A/LYN/CLU/STX7/RPS19/DDX21/RIGI/DDRGK1/NCKAP1L/FGR/C4BPA/HLA-DRB3/YWHAG/A2M/BST2/STAT5A/HLA-DRA/VAMP7/CFP/MAPK3/PLCG2/AP1G1,0.610526878385931
